"lambda_","max_iters","gamma","categorical_subsets","standardize","nan_threshold_percentage","nan_replacement_type","extrema_clip_percentage","non_informative_threshold","feature_augmentation","poly_max_degree","ihs","sine","sinh","cosine","cosh","exp","abs","seed","test_accuracies"
0.0001,4800,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.69, 0.69, 0.758, 0.74, 0.764, 0.744, 0.694, 0.732, 0.766, 0.728]"
0.0001,4800,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.686, 0.75, 0.732, 0.766, 0.74, 0.696, 0.744, 0.768, 0.72]"
0.0001,4800,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.608, 0.578, 0.66, 0.656, 0.676, 0.714, 0.666, 0.692, 0.69, 0.67]"
0.0001,4800,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.648, 0.624, 0.636, 0.626, 0.652, 0.686, 0.664, 0.7, 0.656, 0.664]"
0.0001,4800,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.608, 0.578, 0.66, 0.656, 0.676, 0.714, 0.666, 0.692, 0.69, 0.67]"
0.0001,4800,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.648, 0.624, 0.636, 0.626, 0.652, 0.686, 0.664, 0.7, 0.656, 0.664]"
0.0001,4800,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.666, 0.65, 0.712, 0.698, 0.722, 0.704, 0.692, 0.7, 0.732, 0.724]"
0.0001,4800,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.624, 0.666, 0.738, 0.644, 0.714, 0.72, 0.668, 0.698, 0.74, 0.716]"
0.0001,4800,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.666, 0.65, 0.712, 0.698, 0.722, 0.704, 0.692, 0.7, 0.732, 0.724]"
0.0001,4800,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.624, 0.666, 0.738, 0.644, 0.714, 0.72, 0.668, 0.698, 0.74, 0.716]"
0.0001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.676, 0.728, 0.726, 0.738, 0.71, 0.674, 0.718, 0.672, 0.732]"
0.0001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.676, 0.726, 0.728, 0.736, 0.71, 0.676, 0.72, 0.674, 0.732]"
0.0001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.676, 0.728, 0.726, 0.738, 0.71, 0.674, 0.718, 0.672, 0.732]"
0.0001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.676, 0.726, 0.728, 0.736, 0.71, 0.676, 0.72, 0.674, 0.732]"
0.0001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.696, 0.742, 0.736, 0.75, 0.722, 0.688, 0.716, 0.692, 0.758]"
0.0001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.696, 0.734, 0.742, 0.744, 0.718, 0.682, 0.72, 0.694, 0.75]"
0.0001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.684, 0.696, 0.742, 0.736, 0.75, 0.722, 0.688, 0.716, 0.692, 0.758]"
0.0001,5000,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.696, 0.734, 0.742, 0.744, 0.718, 0.682, 0.72, 0.694, 0.75]"
0.0001,5000,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.728, 0.696, 0.754, 0.744, 0.768, 0.736, 0.688, 0.722, 0.71, 0.756]"
0.0001,5000,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.726, 0.696, 0.752, 0.746, 0.766, 0.736, 0.688, 0.724, 0.712, 0.756]"
0.0001,5000,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.728, 0.696, 0.754, 0.744, 0.768, 0.736, 0.688, 0.722, 0.71, 0.756]"
0.0001,5000,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.726, 0.696, 0.752, 0.746, 0.766, 0.736, 0.688, 0.724, 0.712, 0.756]"
0.0001,5000,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.716, 0.712, 0.766, 0.738, 0.774, 0.744, 0.7, 0.734, 0.722, 0.778]"
0.0001,5000,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.71, 0.77, 0.736, 0.772, 0.744, 0.7, 0.736, 0.722, 0.78]"
0.0001,5000,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.716, 0.712, 0.766, 0.738, 0.774, 0.744, 0.7, 0.734, 0.722, 0.778]"
0.0001,5000,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.71, 0.77, 0.736, 0.772, 0.744, 0.7, 0.736, 0.722, 0.78]"
0.0001,5000,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.744, 0.716, 0.73, 0.718, 0.748, 0.746, 0.72, 0.714, 0.746, 0.752]"
0.0001,5000,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.744, 0.714, 0.73, 0.718, 0.752, 0.746, 0.724, 0.714, 0.75, 0.758]"
0.0001,5000,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.744, 0.716, 0.73, 0.718, 0.748, 0.746, 0.72, 0.714, 0.746, 0.752]"
0.0001,5000,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.744, 0.714, 0.73, 0.718, 0.752, 0.746, 0.724, 0.714, 0.75, 0.758]"
0.0001,5000,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.728, 0.708, 0.756, 0.744, 0.778, 0.758, 0.73, 0.716, 0.748, 0.76]"
0.0001,5000,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.73, 0.706, 0.754, 0.738, 0.774, 0.754, 0.728, 0.718, 0.748, 0.756]"
0.0001,5000,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.728, 0.708, 0.756, 0.744, 0.778, 0.758, 0.73, 0.716, 0.748, 0.76]"
0.0001,5000,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.73, 0.706, 0.754, 0.738, 0.774, 0.754, 0.728, 0.718, 0.748, 0.756]"
0.0001,5000,0.1,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.694, 0.666, 0.636, 0.684, 0.732, 0.722, 0.674, 0.688, 0.726, 0.732]"
0.0001,5000,0.1,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.69, 0.664, 0.64, 0.694, 0.734, 0.722, 0.676, 0.688, 0.722, 0.728]"
0.0001,5000,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.694, 0.666, 0.636, 0.684, 0.732, 0.722, 0.674, 0.688, 0.726, 0.732]"
0.0001,5000,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.69, 0.664, 0.64, 0.694, 0.734, 0.722, 0.676, 0.688, 0.722, 0.728]"
0.0001,5000,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.678, 0.652, 0.7, 0.702, 0.714, 0.664, 0.646, 0.722, 0.726]"
0.0001,5000,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.698, 0.676, 0.66, 0.702, 0.698, 0.704, 0.652, 0.644, 0.72, 0.718]"
0.0001,5000,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.678, 0.652, 0.7, 0.702, 0.714, 0.664, 0.646, 0.722, 0.726]"
0.0001,5000,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.698, 0.676, 0.66, 0.702, 0.698, 0.704, 0.652, 0.644, 0.72, 0.718]"
0.0001,5000,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.662, 0.628, 0.584, 0.638, 0.662, 0.666, 0.582, 0.602, 0.67, 0.684]"
0.0001,5000,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.632, 0.636, 0.574, 0.646, 0.688, 0.682, 0.616, 0.572, 0.67, 0.656]"
0.0001,5000,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.662, 0.628, 0.584, 0.638, 0.662, 0.666, 0.582, 0.602, 0.67, 0.684]"
0.0001,5000,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.632, 0.636, 0.574, 0.646, 0.688, 0.682, 0.616, 0.572, 0.67, 0.656]"
0.0001,5000,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.624, 0.6, 0.666, 0.654, 0.652, 0.628, 0.564, 0.672, 0.674]"
0.0001,5000,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.696, 0.64, 0.626, 0.67, 0.62, 0.614, 0.592, 0.602, 0.672, 0.656]"
0.0001,5000,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.682, 0.624, 0.6, 0.666, 0.654, 0.652, 0.628, 0.564, 0.672, 0.674]"
0.0001,5000,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.696, 0.64, 0.626, 0.67, 0.62, 0.614, 0.592, 0.602, 0.672, 0.656]"
0.001,3000,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.676, 0.724, 0.722, 0.736, 0.708, 0.678, 0.708, 0.67, 0.732]"
0.001,3000,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.678, 0.722, 0.722, 0.734, 0.706, 0.674, 0.706, 0.674, 0.732]"
0.001,3000,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.676, 0.724, 0.722, 0.736, 0.708, 0.678, 0.708, 0.67, 0.732]"
0.001,3000,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.678, 0.722, 0.722, 0.734, 0.706, 0.674, 0.706, 0.674, 0.732]"
0.001,3000,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.698, 0.736, 0.736, 0.752, 0.724, 0.692, 0.706, 0.688, 0.758]"
0.001,3000,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.696, 0.732, 0.74, 0.742, 0.72, 0.686, 0.716, 0.686, 0.752]"
0.001,3000,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.674, 0.698, 0.736, 0.736, 0.752, 0.724, 0.692, 0.706, 0.688, 0.758]"
0.001,3000,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.672, 0.696, 0.732, 0.74, 0.742, 0.72, 0.686, 0.716, 0.686, 0.752]"
0.001,3000,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.714, 0.704, 0.746, 0.752, 0.766, 0.742, 0.68, 0.726, 0.714, 0.76]"
0.001,3000,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.702, 0.75, 0.752, 0.764, 0.744, 0.68, 0.73, 0.712, 0.762]"
0.001,3000,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.714, 0.704, 0.746, 0.752, 0.766, 0.742, 0.68, 0.726, 0.714, 0.76]"
0.001,3000,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.702, 0.75, 0.752, 0.764, 0.744, 0.68, 0.73, 0.712, 0.762]"
0.001,3000,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.712, 0.714, 0.76, 0.746, 0.78, 0.746, 0.698, 0.732, 0.732, 0.78]"
0.001,3000,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.71, 0.714, 0.762, 0.744, 0.776, 0.744, 0.696, 0.73, 0.732, 0.78]"
0.001,3000,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.712, 0.714, 0.76, 0.746, 0.78, 0.746, 0.698, 0.732, 0.732, 0.78]"
0.001,3000,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.71, 0.714, 0.762, 0.744, 0.776, 0.744, 0.696, 0.73, 0.732, 0.78]"
0.001,3000,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.754, 0.696, 0.76, 0.722, 0.766, 0.762, 0.71, 0.734, 0.752, 0.748]"
0.001,3000,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.754, 0.7, 0.762, 0.722, 0.766, 0.766, 0.71, 0.73, 0.752, 0.746]"
0.001,3000,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.754, 0.696, 0.76, 0.722, 0.766, 0.762, 0.71, 0.734, 0.752, 0.748]"
0.001,3000,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.754, 0.7, 0.762, 0.722, 0.766, 0.766, 0.71, 0.73, 0.752, 0.746]"
0.001,3000,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.744, 0.708, 0.774, 0.74, 0.78, 0.772, 0.73, 0.742, 0.752, 0.772]"
0.001,3000,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.742, 0.708, 0.774, 0.742, 0.776, 0.772, 0.728, 0.742, 0.754, 0.774]"
0.001,3000,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.744, 0.708, 0.774, 0.74, 0.78, 0.772, 0.73, 0.742, 0.752, 0.772]"
0.001,3000,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.742, 0.708, 0.774, 0.742, 0.776, 0.772, 0.728, 0.742, 0.754, 0.774]"
0.001,3000,0.1,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.732, 0.686, 0.732, 0.696, 0.726, 0.72, 0.65, 0.656, 0.718, 0.732]"
0.001,3000,0.1,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.732, 0.686, 0.728, 0.692, 0.728, 0.716, 0.652, 0.658, 0.722, 0.736]"
0.001,3000,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.732, 0.686, 0.732, 0.696, 0.726, 0.72, 0.65, 0.656, 0.718, 0.732]"
0.001,3000,0.1,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.732, 0.686, 0.728, 0.692, 0.728, 0.716, 0.652, 0.658, 0.722, 0.736]"
0.001,3000,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.744, 0.674, 0.708, 0.708, 0.75, 0.712, 0.684, 0.686, 0.712, 0.752]"
0.001,3000,0.1,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.748, 0.676, 0.706, 0.712, 0.752, 0.716, 0.688, 0.69, 0.716, 0.746]"
0.001,3000,0.1,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.744, 0.674, 0.708, 0.708, 0.75, 0.712, 0.684, 0.686, 0.712, 0.752]"
0.001,3000,0.1,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.748, 0.676, 0.706, 0.712, 0.752, 0.716, 0.688, 0.69, 0.716, 0.746]"
0.001,3000,1.0,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.698, 0.686, 0.704, 0.64, 0.746, 0.716, 0.608, 0.648, 0.634, 0.724]"
0.001,3000,1.0,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.692, 0.674, 0.712, 0.708, 0.75, 0.738, 0.646, 0.616, 0.652, 0.712]"
0.001,3000,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.698, 0.686, 0.704, 0.64, 0.746, 0.716, 0.608, 0.648, 0.634, 0.724]"
0.001,3000,1.0,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.692, 0.674, 0.712, 0.708, 0.75, 0.738, 0.646, 0.616, 0.652, 0.712]"
0.001,3000,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.69, 0.7, 0.702, 0.714, 0.76, 0.714, 0.65, 0.648, 0.676, 0.74]"
0.001,3000,1.0,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.732, 0.69, 0.694, 0.696, 0.748, 0.718, 0.644, 0.672, 0.646, 0.764]"
0.001,3000,1.0,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.69, 0.7, 0.702, 0.714, 0.76, 0.714, 0.65, 0.648, 0.676, 0.74]"
0.001,3000,1.0,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.732, 0.69, 0.694, 0.696, 0.748, 0.718, 0.644, 0.672, 0.646, 0.764]"
0.001,3200,0.0001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.676, 0.722, 0.72, 0.736, 0.708, 0.678, 0.718, 0.674, 0.73]"
0.001,3200,0.0001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.676, 0.72, 0.722, 0.738, 0.706, 0.678, 0.72, 0.674, 0.728]"
0.001,3200,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.676, 0.722, 0.72, 0.736, 0.708, 0.678, 0.718, 0.674, 0.73]"
0.001,3200,0.0001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.668, 0.676, 0.72, 0.722, 0.738, 0.706, 0.678, 0.72, 0.674, 0.728]"
0.001,3200,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.678, 0.7, 0.738, 0.738, 0.748, 0.726, 0.692, 0.716, 0.696, 0.758]"
0.001,3200,0.0001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.676, 0.694, 0.73, 0.742, 0.742, 0.714, 0.688, 0.716, 0.696, 0.75]"
0.001,3200,0.0001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.678, 0.7, 0.738, 0.738, 0.748, 0.726, 0.692, 0.716, 0.696, 0.758]"
0.001,3200,0.0001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.676, 0.694, 0.73, 0.742, 0.742, 0.714, 0.688, 0.716, 0.696, 0.75]"
0.001,3200,0.001,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.696, 0.75, 0.746, 0.764, 0.74, 0.686, 0.732, 0.712, 0.762]"
0.001,3200,0.001,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.722, 0.7, 0.748, 0.75, 0.764, 0.742, 0.684, 0.736, 0.714, 0.764]"
0.001,3200,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.72, 0.696, 0.75, 0.746, 0.764, 0.74, 0.686, 0.732, 0.712, 0.762]"
0.001,3200,0.001,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.722, 0.7, 0.748, 0.75, 0.764, 0.742, 0.684, 0.736, 0.714, 0.764]"
0.001,3200,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.712, 0.752, 0.748, 0.768, 0.748, 0.694, 0.75, 0.728, 0.778]"
0.001,3200,0.001,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.716, 0.714, 0.754, 0.748, 0.768, 0.75, 0.694, 0.75, 0.726, 0.776]"
0.001,3200,0.001,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.718, 0.712, 0.752, 0.748, 0.768, 0.748, 0.694, 0.75, 0.728, 0.778]"
0.001,3200,0.001,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.716, 0.714, 0.754, 0.748, 0.768, 0.75, 0.694, 0.75, 0.726, 0.776]"
0.001,3200,0.01,"[[0, 1, 2, 3]]",True,0.5,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.716, 0.714, 0.742, 0.736, 0.762, 0.748, 0.706, 0.742, 0.734, 0.734]"
0.001,3200,0.01,"[[0, 1, 2, 3]]",True,0.5,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.716, 0.716, 0.742, 0.734, 0.762, 0.75, 0.706, 0.742, 0.734, 0.736]"
0.001,3200,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.716, 0.714, 0.742, 0.736, 0.762, 0.748, 0.706, 0.742, 0.734, 0.734]"
0.001,3200,0.01,"[[0, 1, 2, 3]]",True,0.6333333333333333,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.716, 0.716, 0.742, 0.734, 0.762, 0.75, 0.706, 0.742, 0.734, 0.736]"
0.001,3200,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.73, 0.73, 0.76, 0.742, 0.766, 0.744, 0.728, 0.746, 0.738, 0.76]"
0.001,3200,0.01,"[[0, 1, 2, 3]]",True,0.7666666666666666,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.732, 0.732, 0.756, 0.742, 0.764, 0.748, 0.726, 0.746, 0.736, 0.76]"
0.001,3200,0.01,"[[0, 1, 2, 3]]",True,0.9,"mean",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.73, 0.73, 0.76, 0.742, 0.766, 0.744, 0.728, 0.746, 0.738, 0.76]"
0.001,3200,0.01,"[[0, 1, 2, 3]]",True,0.9,"median",0.0,1.0,False,0,False,False,False,False,False,False,False,270404,"[0.732, 0.732, 0.756, 0.742, 0.764, 0.748, 0.726, 0.746, 0.736, 0.76]"
